2140067,2024-10-22,Round 0,Boston Celtics,132,New York Knicks,109,https://r2.thesportsdb.com/images/media/event/poster/rpewyo1733080964.jpg,https://r2.thesportsdb.com/images/media/event/thumb/xqxss21728121624.jpg
2140068,2024-10-23,Round 0,Los Angeles Lakers,110,Minnesota Timberwolves,103,https://r2.thesportsdb.com/images/media/event/poster/6fk3hh1733080964.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kob5o91728121626.jpg
2140069,2024-10-23,Round 0,Detroit Pistons,109,Indiana Pacers,115,https://r2.thesportsdb.com/images/media/event/poster/yfkh9u1733080966.jpg,https://r2.thesportsdb.com/images/media/event/thumb/v9bl561728121627.jpg
2140070,2024-10-23,Round 0,Atlanta Hawks,120,Brooklyn Nets,116,https://r2.thesportsdb.com/images/media/event/poster/a8evas1733080967.jpg,https://r2.thesportsdb.com/images/media/event/thumb/txkmd61728121629.jpg
2140071,2024-10-23,Round 0,Miami Heat,97,Orlando Magic,116,https://r2.thesportsdb.com/images/media/event/poster/iyp1xv1733080968.jpg,https://r2.thesportsdb.com/images/media/event/thumb/lm3sel1728121630.jpg
2140072,2024-10-23,Round 0,Philadelphia 76ers,109,Milwaukee Bucks,124,https://r2.thesportsdb.com/images/media/event/poster/bdd9as1733080969.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ykhzc41728121631.jpg
2140073,2024-10-23,Round 0,Toronto Raptors,106,Cleveland Cavaliers,136,https://r2.thesportsdb.com/images/media/event/poster/5npu711733080970.jpg,https://r2.thesportsdb.com/images/media/event/thumb/y2kt2u1728121633.jpg
2140074,2024-10-24,Round 0,Houston Rockets,105,Charlotte Hornets,110,https://r2.thesportsdb.com/images/media/event/poster/let83p1733080971.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5swa0z1728121634.jpg
2140075,2024-10-24,Round 0,New Orleans Pelicans,123,Chicago Bulls,111,https://r2.thesportsdb.com/images/media/event/poster/wnk2v31733080972.jpg,https://r2.thesportsdb.com/images/media/event/thumb/jo27h41728121636.jpg
2140076,2024-10-24,Round 0,Utah Jazz,124,Memphis Grizzlies,126,https://r2.thesportsdb.com/images/media/event/poster/1f5xes1733080973.jpg,https://r2.thesportsdb.com/images/media/event/thumb/5tsjzi1728121637.jpg
2140078,2024-10-24,Round 0,Portland Trail Blazers,104,Golden State Warriors,140,https://r2.thesportsdb.com/images/media/event/poster/znuzc31733080975.jpg,https://r2.thesportsdb.com/images/media/event/thumb/od2e1c1728121640.jpg
2140077,2024-10-24,Round 0,Los Angeles Clippers,113,Phoenix Suns,116,https://r2.thesportsdb.com/images/media/event/poster/g7rbye1733080974.jpg,https://r2.thesportsdb.com/images/media/event/thumb/z5fni41728121638.jpg
2140079,2024-10-24,Round 0,Washington Wizards,102,Boston Celtics,122,https://r2.thesportsdb.com/images/media/event/poster/q0g81h1733080976.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yvsxxl1728121641.jpg
2140080,2024-10-24,Round 0,Dallas Mavericks,120,San Antonio Spurs,109,https://r2.thesportsdb.com/images/media/event/poster/nuxy0i1733080977.jpg,https://r2.thesportsdb.com/images/media/event/thumb/i0dpmz1728121642.jpg
2140081,2024-10-25,Round 0,Denver Nuggets,87,Oklahoma City Thunder,102,https://r2.thesportsdb.com/images/media/event/poster/1x6clu1733080979.jpg,https://r2.thesportsdb.com/images/media/event/thumb/0qxm0l1728121646.jpg
2140082,2024-10-25,Round 0,Sacramento Kings,115,Minnesota Timberwolves,117,https://r2.thesportsdb.com/images/media/event/poster/g8ap981733080977.jpg,https://r2.thesportsdb.com/images/media/event/thumb/0kf37h1728121644.jpg
2140083,2024-10-25,Round 0,Orlando Magic,116,Brooklyn Nets,101,https://r2.thesportsdb.com/images/media/event/poster/ruottq1733080980.jpg,https://r2.thesportsdb.com/images/media/event/thumb/frxn511728121647.jpg
2140084,2024-10-25,Round 0,Toronto Raptors,115,Philadelphia 76ers,107,https://r2.thesportsdb.com/images/media/event/poster/no4aut1733080981.jpg,https://r2.thesportsdb.com/images/media/event/thumb/hmiwk81728121649.jpg
2140086,2024-10-25,Round 0,Atlanta Hawks,125,Charlotte Hornets,120,https://r2.thesportsdb.com/images/media/event/poster/b17k3x1733080982.jpg,https://r2.thesportsdb.com/images/media/event/thumb/tcb5xd1728121651.jpg
2140085,2024-10-25,Round 0,New York Knicks,123,Indiana Pacers,98,https://r2.thesportsdb.com/images/media/event/poster/r8o3ae1733080983.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2sjb8h1728121652.jpg
2140087,2024-10-25,Round 0,Cleveland Cavaliers,113,Detroit Pistons,101,https://r2.thesportsdb.com/images/media/event/poster/9a3lsa1733080985.jpg,https://r2.thesportsdb.com/images/media/event/thumb/c8pzjm1728121654.jpg
2140088,2024-10-26,Round 0,Houston Rockets,128,Memphis Grizzlies,108,https://r2.thesportsdb.com/images/media/event/poster/bikd3w1733080986.jpg,https://r2.thesportsdb.com/images/media/event/thumb/v4us931728121656.jpg
2140089,2024-10-26,Round 0,Milwaukee Bucks,122,Chicago Bulls,133,https://r2.thesportsdb.com/images/media/event/poster/vfqzxb1733080988.jpg,https://r2.thesportsdb.com/images/media/event/thumb/jkjt5x1728121657.jpg
2140090,2024-10-26,Round 0,Utah Jazz,86,Golden State Warriors,127,https://r2.thesportsdb.com/images/media/event/poster/23r2gf1733080988.jpg,https://r2.thesportsdb.com/images/media/event/thumb/m95mbd1728121659.jpg
2140092,2024-10-26,Round 0,Portland Trail Blazers,103,New Orleans Pelicans,105,https://r2.thesportsdb.com/images/media/event/poster/a2bnb01733080991.jpg,https://r2.thesportsdb.com/images/media/event/thumb/coynq31728121662.jpg
2140091,2024-10-26,Round 0,Los Angeles Lakers,123,Phoenix Suns,116,https://r2.thesportsdb.com/images/media/event/poster/mp7vna1733080990.jpg,https://r2.thesportsdb.com/images/media/event/thumb/qgha8h1728121660.jpg
2140093,2024-10-26,Round 0,Denver Nuggets,104,Los Angeles Clippers,109,https://r2.thesportsdb.com/images/media/event/poster/lqhkqe1733080992.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1l7zwl1728121663.jpg
2140094,2024-10-26,Round 0,Washington Wizards,116,Cleveland Cavaliers,135,https://r2.thesportsdb.com/images/media/event/poster/pt7fio1733080993.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ko9ars1728121665.jpg
2140095,2024-10-26,Round 0,Detroit Pistons,118,Boston Celtics,124,https://r2.thesportsdb.com/images/media/event/poster/t8uf1c1733080994.jpg,https://r2.thesportsdb.com/images/media/event/thumb/avdy4q1728121666.jpg
2140096,2024-10-26,Round 0,Charlotte Hornets,106,Miami Heat,114,https://r2.thesportsdb.com/images/media/event/poster/9pt9fh1733080994.jpg,https://r2.thesportsdb.com/images/media/event/thumb/6qjhpe1728121667.jpg
2140097,2024-10-27,Round 0,Chicago Bulls,95,Oklahoma City Thunder,114,https://r2.thesportsdb.com/images/media/event/poster/hfz7so1733080997.jpg,https://r2.thesportsdb.com/images/media/event/thumb/p7o8181728121674.jpg
2140098,2024-10-27,Round 0,Memphis Grizzlies,124,Orlando Magic,111,https://r2.thesportsdb.com/images/media/event/poster/uem5r01733080996.jpg,https://r2.thesportsdb.com/images/media/event/thumb/vit3cb1728121671.jpg
2140099,2024-10-27,Round 0,Minnesota Timberwolves,112,Toronto Raptors,101,https://r2.thesportsdb.com/images/media/event/poster/h80aj71733080995.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bv2n6p1728121670.jpg
